message,label
he's so tuff,0
monki can run up walls and gets health per level,0
assemble,0
its speed time baby,0
puffer was hungy,0
puffer just ended to play with you,0
bigpuffwicked bigpuffwicked bigpuffwicked bigpuffwicked,0
bro…. :(,0
what game is this?,0
yo what's up assemble],0
unofficial puffer raid lol,0
@fallguysfmyt0 megabonk,0
if you slide down the wall you don't take damage,0
!game,0
@tiny_owl_ -> current stream game: megabonk,0
@wooly213 alr ty,0
damnit,0
get the key go back,0
bone man throwing his bones,0
revolver,0
say less kekw,0
bro grizzy's excitement lol,0
pistol,0
lmao immediately,0
immediatley back to boning,0
holy shit he hitting that bigpuffwicked,0
pp,0
yall bouta be gooping???,0
grizzy will be dreamin ab this game,0
since you already build up speed go for jumps,0
hello griby,0
so this is the new skate game ive heard about,0
cheer100  yo sup grizzy,0
hiya :),0
i fucking love hades 1,0
xp,0
your really cool :d,0
hades 1 is so peak,0
start diggin in your butt twin,1
i wanna be a bat in the next life,0
these bats think they're anderson cooper,0
litteral queitplace,0
thank you @hexy applausebreak bleedpurplehd,0
@slosi123 true kek maybe people should go to their video and click the link,0
fuck off,1
hexy relates to this deeply.. for.. reasons,0
that's pretty neat,0
"@dannielc lul look you stop calling @nukareaper that name, that's rude",0
¨boring shit,1
bat shit kills people,0
kek,0
poop,0
@3ggs_n_b4con stare,0
i know where to focus my pulse when it's important,0
hahaha,0
did you know alucard,0
@nukareaper kek kek,0
kek ͏,0
loel,0
gotem,0
mhmm ͏,0
hahahahaha,0
how he know!?,0
cocka how did he know,0
that's right that's right,0
them bats is smart. they use radar!,0
i love bats theyre so cool,0
lul this guy,0
do we all like batman here?,0
tomfoolery woops,0
distsmile,0
morbius confirmed,0
gagaga,0
this narrator is weird af,0
baomoteomegalul,0
this narrator bro,0
bat life is hard,0
theres a bat that fucks w me in front of my house deadass,0
this guy is awesome,0
biurds?,0
"there is some courses for the blind that teaches blind people how to use basic echolocation for humans, it’s pretty cool",0
bats were rage baiting each other,0
l bat cant catch a moth,1
feets,1
talking shit to your peers is universal,1
those are cute feet,0
@i_am_sloppyjoe that’s what i heard,0
@attack_theory ^^,0
feetsies,1
magnets how do they work?,0
5head,1
grippage,0
jesus this is crazy,0
nature y'all wow,0
this is fucking awesome,1
well all be damned,0
this video makes learning fun!,0
mat1hmm,0
"@spieooo ok, im not crazy lol",0
different specs,0
bad looks drunk,0
@lebank calm down,0
"sonar, and velcro!",0
looks so derpy,0
it’s amputated,0
do they shit while they are upside down,0
@i_am_sloppyjoe kek,0
the mfin hexy,0
kappaa,0
snakeinbox snakeinbox snakeinbox,0
mxfiax 1v1 me bro,0
@higgsgirlfriend was really sick today ngl,0
@momndadfn it is tough anyway so i don’t blame u lol,0
hydra is a sell out,1
u,0
do you have highlights,0
@higgsgirlfriend stressful :(  how’s yours?,0
@ethanleefn were actually goated,0
having hydra on your team is like having a player on the other side,1
@ethanleefn nobody wanted to give me their money lol,0
@dadnmomfn w,0
we use to run a dart page for tokens @ethanleefn,0
mxfiax you are a fortnite looser,1
muz playing tokes!,0
@jewellawrence just went out with a friend basically all day it was good,0
@king_twitch_1 ok,0
omfg,1
@dadnmomfn damm nice,0
@nobothegreat1 aww sorry hope it gets better!,0
anyone hit a 180,0
!cashapp,0
$pmanderson $10 minimum any gamemode any amount ask before sending,0
”looser” lmao,1
mxfiax 1v1 me,0
yo 1v1 10 each?,0
@higgsgirlfriend thx,0
25,0
thank you im getting harrased,1
"@nobothegreat1 there is a difference between ""looser"" and ""loser"" btw",0
clix 😈,0
xkaaitlol,0
u got ts,0
@vxnylfn what is the difference,0
b word is crazy lmaoooo,1
"@vxnylfn yeah, that’s why i quoted it. that one guy rage baiting called someone a fortnite “looser”",1
@mxfiax_ u have to trolling,0
@nobothegreat1 yeah mb i know i replied wrong msg,0
@vxnylfn no like is there act a dif,0
!teams,0
nina higgs hydra oliver vs braydz faith fuze muz,0
@mxfiax_ yes ??,0
like what,0
@vxnylfn alr you’re good,0
bet you $50 i cant hit a bullseye lol @ethanleefn i  used to hustle people lol,0
@mxfiax_ loose and lose  ?? ur trolling me,0
@momndadfn damn u must be good,0
no im being deass,0
i get it now,0
@momndadfn how much u make from the hustle lol,0
*deada$s,0
@ethanleefn ik thank you i know i am. i have -100 earnings.,0
you and clix getting 7th basically sixth is impressive for clix being on 50 ping,0
@kwame99 no 80,0
@braxtongolco ggs,0
@mxfiax_ sybau bro,1
@mxfiax_ loose = your shoe ties are not tightly tied; lose = you lost,0
@mxfiax_ lose is if u fail something loose is no tight,0
action 5.7 x & y 800 dpi @skyonqt,0
@ethanleefn gave up the hustle cause the boys,0
action batmanbugha’s settings -> https://youtu.be/ugbkksirwea @teb_gosh,0
@nobothegreat1 ty\,0
@momndadfn yeah fairs,0
@solongl9 bro chill,0
what did i do,0
!pc,0
"action 5090ti, ryzen 7 9800 x 3d, 9000 32gb ram",0
!eor,0
off @mqttfv,0
why is everyone going at @mxfiax_,0
@ethanleefn rude people,0
@solongl9 gtfo ur irrelevant asf,1
this song is a banger,0
@landonrunning ^,0
alex won les go,0
action 5.7 x & y 800 dpi @wexxter999,0
sit down ankalaev,0
terrible comms,0
ankalaev humbled,0
hydra 😭😭,0
@vxnylfn holy pressed,0
@solongl9 nobody is pressed brother but youre over here being a dick for no reason tryna be tuff,1
what happen😭😭,0
cornball,1
why is every1 beefing,0
@nglsurf cuz these retards are braindead,1
"@vxnylfn stop acting like a nerd lmao ""tryna be tuff""",1
chat chill arguing,0
"@solongl9 yet you are, you are irrelevant ? are you bored? lmfai",0
ybg high af,0
is ybg still alive lol,0
wwwwww,0
auraaaa,0
indian ninja won that,0
meeting?,0
ybg,0
ww  meeting room pfft,0
20?,0
ybg done pfft,0
20 minutes,0
@youngbasedgo save us,0
ybg high asf lol,0
20??,0
ybg is baked sob,0
get ybg,0
ybg edward,0
ww reference,0
@youngbasedgo come here boy,1
ybggg gonee,0
https://www.twitch.tv/jasontheween/clip/sweetplacidphonekippa-h0xdzwf1gyxddjwq,0
ed and ybggg,0
ybgg,0
night segments hit different,0
youngbakedgod,0
!chatters,0
there are currently 34126 people in chat!,0
meeting ono,0
ww script,0
save us ybg,0
wrestling?,0
oi chopped@mf,0
edward,0
ll danish,0
ybg come entertain us,0
lmaoooo ww reference,0
ybg clock in,0
ybg plssss,0
ybg please,0
they cooking the script ww,0
when’s wwe,0
yd,0
ybg & ed gone,0
ed and ybg takeover,0
y we having meeting during subathon mud,0
jason how you feel otani went 0-4 tonight?,0
omgbruh meetings,0
y drool b drool g drool,0
save us ybggg,0
@youngbasedgo is drooling rn,0
too much stall,0
ybg we need u,0
ybged,0
@youngbasedgo,0
@youngbasedgo come down,0
let ed n ybg takeover,0
take a lunch break,0
@youngbasedgo come here now.,0
@laylaa_2011 2 hours,0
@youngbasedgo please clock in king,0
@youngbasedgo nigga come down,1
check ybg,0
@youngbasedgo youngbakedgo we need you,0
"ybg,edward and toast take over",0
ybg take us,0
jasont2sturdy,0
ting on the seconf day niceee,0
uuh,0
@youngbasedgo clock in dad,0
ybg gotta be stoned,0
focus,0
@youngbasedgo time to clock in brodigy,0
cum,1
stay,0
cummies,1
fuckyeah,1
bawkjammin,0
imgonnayum,0
shy,0
cumm,1
cum cum cum,1
monka,0
xdc,0
somebody once told me the roll is gonna roe me,0
cum i cant stop,1
skip,0
moan,0
xddtime,0
fu,1
fu crelly,1
xdx,0
"om,0
:xvfusionx!xvfusionx@xvfusionx.tmi.twitch.tv privmsg #kokonuts :fu crelly",1
goated tts holy,0
yuyixpointshake,0
we still on abbt this smh ?,0
igu bro,0
drew got kidnapped,0
jorkintogether0,0
!t 💥 faze wwe 💥faze subathon 2 💥 day 4💥 35% off subs 💥 sub for no ads 💥 !jail !subgoals,0
@alexgotrona -> the stream title has been updated to: 💥 faze wwe 💥faze subathon 2 💥 day 4💥 35% off subs 💥 sub for no ads 💥 !jail !subgoals,0
!jail,0
"@itskingwang, ⭐ watch the prisoner 24/7 ⭐ sponsored by breath death ⭐ https://www.twitch.tv/lacyjailstream",0
oh hell nah what the hell is this haircut,0
🔥,0
is drew actually done for good?,0
@jjaidens widespeedlaugh,0
@mrtoxn they got one planned for everyday,0
@ross1214 yeah i know lol. im 29 and been done all tht but like its just being too high at that point..,0
"action ͏📜@lacy changed title: ""💥 faze wwe 💥faze subathon 2 💥 day 4💥 35% off subs 💥 sub for no ads 💥 !jail !subgoals""",0
jorkinr  nut,0
"@zyncfr, ⭐ watch the prisoner 24/7 ⭐ sponsored by breath death ⭐ https://www.twitch.tv/lacyjailstream",0
i miss drew lowkey,0
oda,0
sometimes,0
"are he on rons,",0
@roundishclub32 no sob,0
i do everything,0
jorkinr,0
sometimes 󠀀,0
this getting talked about more than lacys dih sob,0
rons hair looks tuff,0
where is my pay raise?,0
wait drew quit.,0
who want strokes or nut on them,1
ok ak,0
the pink is tuff,0
@drewwall i miss you,0
?? why is he leaving,0
"@sayluhh, mhm",0
brb mods i need to sh*wer,0
we watching ron?,0
!title faze wwe 🕍🇸🇴🕍 darcy soon🕍🇸🇴❤️,0
@lowkeykyne did he rlly,0
@mango23xx -> current stream title: 💥 faze wwe 💥faze subathon 2 💥 day 4💥 35% off subs 💥 sub for no ads 💥 !jail !subgoals,0
ron tf is this haircut,0
@sayluhh modcheck looking for who asked,0
what happened to drew,0
we kinda missing drew,0
lacythong pic manidk,0
uuh ͏,0
why did drew quit?,0
d:,0
"decorates,",0
roni need a cut,0
!subgoals,0
sob,0
https://gyazo.com/6b1c0e332191b00823a5e9e2ab986e8d,0
we want gilly pov,0
cotton candy head,0
we need drew back,0
"@snowwyhimself, ew no dont do that",0
buh ot,0
fuck you drew,1
@drewwall,0
@ross1214 thats what causes the panic. too much thc but like greening out isnt a thing,0
nut,0
"@jacb1x, heyy",0
@alexgotrona job,0
@2amryder no bra,0
ofc,0
@jlibaa you right mb,0
classic,0
"@himmmmmskiiiiii, ⭐ watch the prisoner 24/7 ⭐ sponsored by breath death ⭐ https://www.twitch.tv/lacyjailstream",0
oh brotherrr,0
gn chat,0
he was actually so chill,0
o7 gaymers,0
@ekun gn bedge,0
it was cool that he actually joked and didnt just sit and do nothing,0
bro jason being only 36 is insane,0
i havent laughed that hard in a while like when he roasted erobb lule,0
that shit was funny af cinema,1
"jason was a bad ass, best person to be famous",0
hes 36???,0
@magoberry yea hes super funny,0
https://www.twitch.tv/allergictoguac https://www.twitch.tv/allergictoguac https://www.twitch.tv/allergictoguac,0
ubisoft did jason dirty,0
bro how old was he when he blew up,0
erobb just doesn't stop taking ls dude. jason shitting on him was hilarious,0
@johny_jon o7 same,0
"@funkybeatz_, ya we know bro chill pls",0
i love seeing worlds collide best content cinema,0
jason is a good streamer,0
was there a reason why the chats werent  merged?,0
starforge systems - the best pcs in the universe. get yours today -> https://starforgepc.com/mizkif,0
@magoberry guac needs love too lmao,0
gaze now what,0
@loveisntrealbro what kind of reality are we in where that just happens automatically,0
@koahlah tuckk gn koah,0
chat can we get that chelsea girl on stream she had good vibes,0
"@funkybeatz_, we know u have been spamming her link trust me people followed",0
jorkin any jorkers,0
@woodrow93 we? fuck u want us to do,1
@cooltv @cooltv its so fucking funny,0
jason def needs mods for his chat tho,0
@kunalthewhat1 just bitch as miz till he does it ez,1
ok im gone fr now potleave,0
ya he does lol,0
im actually curious to see how this cobbemon goes,0
lule you saw the guy spamming the first 2 hours?,0
mod up my boy j,0
@maydupnem that was wil,0
gn boys,0
@maydupnem yeah bruhhurb,0
true big j deserves mod,0
and the ascii art lule,0
fuck quacc,1
give may mod ✊,0
not wof @chat,0
not wot @chat,0
now,0
its movienight,0
@mthenl now i watch moon²,0
hot wheels movie pagman,0
my friend canceled the disco night,0
mizdink ufc is on alerta,0
@magoberry bro back in the early 2000s he had songs like riding solo and he was in that auto tune movement,0
"@lkmtc, what?",0
hes been around forever,0
so i bought some drinks to chill all night,0
@ekun moon2biggerm,0
i still cant believe that he is only 36,0
any linkers? widehardo,0
he looks young tho,0
alright do u got the link richi,0
jk im good,0
yea lemme get something to eat and some drink,0
"i was disapointed in the amount of boom whatcha say's, i would say that every 5s when i was younger",0
yea he still looks super young and healthy,0
do the timer when u ready cuh,0
kk cuh,0
yall whos better streamer jason or rayj,0
neither,0
the kardashian guy?,0
@maydupnem yea,0
is he known for anything except the sextape?,0
check out my latest video: mizkif might lose alana 😂 - https://youtu.be/5ucpfo-nwvg,0
@maydupnem  no the artist brandy brother,0
widehardo,0
ray j the guy that scammed millions with his headphone brand raycons?,0
follow my twitter https://twitter.com/realmizkif and instagram https://instagram.com/realmizkif/,0
i know nothing about that i  just know he streams trying to compete with tpain,0
@richinoob24 what we doin,0
i will watch the final hw movie with nick,0
so what is the bet about. i caught the shave head part,0
@douthink sprint,0
wtf was that,1
boobs,0
@rohkess rohkess has 186 points and is rank 68732/1156817 on the leaderboard.,0
!slots,0
@rohkess you got 4head | idiot | pagman and lost your 50 points lul,1
@maydupnem  so who is the fastest?,0
@aquazdark of twitch?,0
dante you fighting jake paul next?,0
@savloll fr 423 hours is crazy,0
6-10,0
you get a nuke yet?,0
looks the same as the rest,0
to high,0
looks good! maybe 8/10 or better,0
5-01,0
nixstahcorn,0
kaicgimmiegold hpdukemegan,0
5 we'll see after i play,0
shi crazy lol,0
!nukes,0
gabdghes total: 88 | swagg: 42 / dante: 25 / carti: 12 / jsmooth: 9 |,0
yall love it because it pays the bills,0
is dante the person playing rn?,0
lol it does not,0
@thegadster facts,0
did santana win his boxing match,0
"slide speed, pull up gun speed, movement speed, looks gg",0
this game is terrible,0
alligators?,0
oh shit who’s in the ai prison?,0
i missed you dog,0
same as them all,0
hahhaha,0
it aint even trash tho kappa,0
battlefield,0
it's good just feels a bit slower then bo6 but it's good,0
i don't like the movement,0
is the person playing dante?,0
me sir lol,0
i might be sick in the head but i love the game,0
people who say it’s trash are bad at the game,1
me good sir,0
mxr is underated 3 shot kills,0
it’s trash to people who don’t like the wall running,1
code my good man,0
yes sirrr,0
¡drop,0
or people who can’t do the movement thinks it’s trash,1
the peacekeeper is fun also,0
"of course if i get a code, ill love it",0
"no wall running tho, it’s kicking off",0
!wa,0
lvl 20 is max,0
"this gonna have the best mp ranked seasons with this movement and horizontal 3 lane maps, less vertical bullshit.",0
lvl 30 and snd,0
max 20,0
anita max wynn dxcat anita max wynn dxcat anita max wynn dxcat anita max wynn dxcat,0
yeah def isn’t him,0
santana look like he practice bounce his ssa in the mirror,1
@watsononkick probably. i like it because it looks fast! streamers that know how to play can pull off sum nasty shit on this game,1
they should add snd,0
you don’t keep progress so who cares,0
but noobs must be mad kappa,1
what you have for dinner carti?,0
yeah they prolly got alot of testing to do on the old maps with it since it wasnt planned,0
weak,0
little echoey,0
youre missin a ketchup bottle,0
get some on the walls,0
i just followed you on the other sites bro,0
need mores too it but ntb,0
you can wall jump in zombies,0
the whole year to reinvent the game and they just add a wall jump from a previous game,0
man,0
wanteeeeeee proud of you gang,0
ralliedlock nixstahvibe,0
missing lotion lol,0
@mustom_cods what i see so far this shit look fire,0
give us a full visual,0
who on bf6 next week?,0
did you say code???,0
ketchuppmustardd just gifted 5 tier 1 subscriptions!,0
bf strugglin to stay relevant,0
bro got beat up?,0
ngl compared to bo6 when they were being developed at the same time! the facial features in bo7 look weird.,0
unc fukkin them wings up,1
boi swagg bout to be on that toilet lol,0
i love this one ofdw ofdw,0
bopbop bopbop bopbop bopbop bopbop bopbop bopbop,0
wwewwwwwwwwwww,0
got goosebumps,0
10/10,0
w daisy,0
ofdhb ofdhb ofdhb ofdhb ofdhb,0
awww dad,0
🔥🔥🔥🔥🔥🔥,0
ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang,0
such a cute photo,0
gas!!!,0
wwwwwwwww,0
dubyaaaa,0
aw,0
wwwww,0
wwwwwwwwwwwww,0
you and mom are cute.,0
😆😆😆,0
ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang,0
yeeeeea,0
yes!!!!!!,0
ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang,0
w song shotzwiggle shotzwiggle shotzwiggle,0
fsmrainbowpls fsmrainbowpls fsmrainbowpls fsmrainbowpls fsmrainbowpls,0
wait this is adorable wwww,0
ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds,0
this cute,0
ayyy!!!!!,0
ofdds ofdds ofdds ofdds ofdds ofdds ofdds ofdds ofdds ofdds ofdds,0
damn this slaps,0
oimaboops oimaboops oimaboops,0
iammun3tripp iammun3tripp iammun3tripp iammun3tripp iammun3tripp iammun3tripp iammun3tripp iammun3tripp iammun3tripp,0
this guy sounds like you 😂😂😂😂😂 nah sounds good bro,0
already know this one is hot,0
crazy dad lore,0
ofdliljim ofdliljim ofdliljim ofdliljim ofdliljim ofdliljim,0
ofddds ofdds ofdds ofdds ofdds ofdds ofdds ofdds ofdds ofdds ofdds ofdds ofdds ofdds ofdds ofdds ofdds ofdds ofdds ofdds,0
10/100,0
10,0
https://on.soundcloud.com/vqyrri1qq88df4i3r0,0
ofddds ofddds ofddds ofddds ofddds ofddds,0
i'm banning whoever votes no ofdstare,0
100/10,0
ofdliljim ofdliljim ofdliljim ofdliljim ofdliljim ofdliljim ofdliljim ofdliljim ofdliljim ofdliljim ofdliljim ofdliljim ofdliljim ofdliljim ofdliljim ofdliljim ofdliljim,0
"thats a www, greetings from germany",0
x1gsteezfiya x1gsteezfiya x1gsteezfiya x1gsteezfiya x1gsteezfiya x1gsteezfiya,0
w song,0
man they jumping on it,0
https://youtu.be/t1c2scqsd5e?si=xoaiqcoz14uenyho,0
ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds,0
therer we giiiluuuuuckckkk,0
you this is fire,0
ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds,0
ofdhype ofdhype ofdhype ofdhype ofdhype ofdhype ofdhype ofdhype,0
this is fun ngl,0
ofddrumtime ofddrumtime ofddrumtime ofddrumtime ofddrumtime ofddrumtime ofddrumtime ofddrumtime ofddrumtime ofddrumtime ofddrumtime,0
okayyyyyyy ofdleftstick ofdfiregang,0
ofdliljim ofdliljim ofdliljim ofdliljim ofdliljim ofdliljim ofdliljim,0
ofdle ofdge ofdnd,0
w bobby darin,0
goldfinger vibes,0
wwwwwwwwwwwwwwwwwww,0
ofdliljim ofdliljim ofdliljim ofdliljim ofdliljim ofdliljim ofdliljim ofdliljim ofdliljim,0
wwwwwwwwwwwwwwwww,0
ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdclap ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdclap ofdclap ofdheadbang ofdheadbang ofdheadbang ofdheadbang ofdheadbang,0
ska beat won me over,0
ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds,0
ofdbenis ofdbenis ofdbenis ofdbenis ofdbenis ofdbenis,0
lets gooooo,0
w w w,0
catjam catjam catjam catjam catjam catyep catyep catyep,0
ofdwhyyy ofdwhyyy ofdwhyyy ofdwhyyy,0
i could see this being an intro to a tv show,0
ishowspeeddance ishowspeeddance ishowspeeddance ishowspeeddance ishowspeeddance ishowspeeddance,0
ofdheadbang ofdheadbang ofdheadbang,0
beat ramp up saved it,0
pepejam pepejam pepejam,0
ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds,0
the mamas and the papas,0
let's go ska,0
ofddubya ofddubya ofddubya ofddubya ofddubya ofddubya,0
ofdds ofddds ofdds ofddds ofdds ofddds ofdds ofddds ofdds,0
https://www.youtube.com/watch?v=8kq0vpsadqu&list=rd8kq0vpsadqu&start_radio=1    kiwiana,0
this is really good!,0
kaicnaenae kaicsturdyy kaicsturdyy kaicsturdyy kaicsturdyy kaicsturdyy,0
ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofddds ofdds ofdds ofdds ofdds ofdds ofdds ofdds ofdds ofdds ofdds ofdds ofdds ofdds ofdds,0
ofddds ofddds ofddds ofddds ofddds ofddds ofddds,0
ofdfire ofdfire ofdfire ofdfire ofdfire ofdfire ofdfire,0
ofdds ofdds ofdds ofdds ofdds ofdds ofdds ofdds,0
"join the team liquid social club on faceit and participate in tournaments & events to win exclusives prizes, cs skins, and more: http://tl.gg/faceit",0
clear cache or sum,0
maybe she gotta get out of the chair,0
its like a bounce house,0
just give her cash to buy it herself 😂😂,0
is she even here atm? maybe she sat down and walked away for a minute lol,0
"put it away, bring it back out?",0
might have to park it pull it out,0
kevinnnn wya,0
53,0
while in the chair she isn’t being thrown around omarlul omarlul,0
treasure train,0
give cash,0
fall from the sky on the boat,0
i thinks so,0
!sub,0
sub here ✦ and save 30% on subs and or gifted https://www.twitch.tv/subs/omareloff,0
you’re probably off the radio because you died a few times,0
smushw smushw smushw smushw smushw,0
omarw omarw omarw omarw,0
pewpewpew pewpewpew pewpewpew pewpewpew,0
omarw omarw omarw,0
twitchraid twitchraid twitchraid twitchraid twitchraid twitchraid twitchraid twitchraid,0
omarw omarw omarw omarw omarw,0
w team,0
give cash bro,0
omarw omarw omarw omarw omarw omary omary omary omary omary omary,0
i am back,0
omarw omarw omarw omarw omarw omarw,0
anyone for a 20k duel?,0
goldplz goldplz goldplz goldplz goldplz goldplz,0
omarhypers omarhypers omarhypers omarhypers,0
omarl omarl omarl omarl omarl omarl omarl omarl omarl omarl omarl omarl omarl omarl omarl,0
yurrrr,0
no clip it pls,0
telephoto it there,0
oh lawd 🙄😅😅😅😅,0
omaromob omaryikes omaryikes omarwicked omaryikes omaromob omarh2o omaromob omaryikes omaromob omarh2o omaromob omarh2o,0
should’ve said no she ain’t win,0
teleport,0
use the command link if you're on mobile,0
that whole scuffed was needs to be a short lmao,0
wwww,0
try anchor it also,0
sorry i’m late had too watch the fight,0
can't get any more scuffed,0
we should hit goal now,0
we will be there in 1 year,0
try anchoring it also,0
ac it in,0
tippiity tap,0
back it in,0
ty for the games had a great time,0
wwwwwwwwwww,0
beached lol 😂,0
if you kept going will it keep going onto land?,0
omarlaugh omarlaugh omarlaugh,0
omarw omarw omarw omarw omarw omarw omarw,0
ayee i hit 715 gifted subs,0
she has been so patient but also this was all her fault for asking for the yatch,0
sit,0
can you sit somewhere?,0
i love you omob,0
@kylelowery1 only 285 left till u hit legend status,0
both be standing and givekeys,0
i want a gifted sub,0
where leo,0
"@texas_sully_fjb, texas_sully_fjb has been following omareloff for  2 years 2 months 11 days 23 hours",0
man i took the dogs out and hes still messing w/ this lol,0
go outside the ship,0
@deadlyking12 hell yeah then ill be hype man legend,0
"give ,cash, buy ,herself 😂😂😂😂😂",0
i will transfer manually just grab her id for me,0
@barfbagbob man you missed the best shit,0
is their more seat?,0
@kylelowery1 one hell of a title,0
ive only done that once.. because i spent like 300-400 dollars on a nice dinner and it was mid. but didnt complain to the restaurant people,0
only if it comes out absolute dog shit,1
now im alnoe,0
"@legend3binderino won't work, there is already limited number of jobs, taking 30-40% jobs away, will make things worse",0
what alcohol drink you have right now ?,0
truuueeee,0
life advice pika over here,0
complaining is a good way to understand how much people can deal with,0
basically,0
cant stand those mfer,1
"haha, yeah, that's why i don't go outside anymore - it's been great",0
nah but we can take it tho... my mom always is embarrassing but she still knows more than me,0
yessssssss,0
yeah my girl,0
the self-imposed black hole,0
what about when the only people you have in your life are problematic :),0
ye better even be alone than having that type of freaks,1
"yeah i cut off a cousin because he acts like everyone is out to get him, shit is so annoying",0
ans this is why he is single lol,0
"@legend3binderino media ad company going from 20mil business from 1 client to 750k, just one client, that's a lot of jobs lost, people that don't earn money to spend on the economy.. non-relevant argument is cope it's gonna be a bloodbath",0
some ppl just keep looking for problems,0
pikabooirl has enabled drops for the community! watch and claim the reward. check your progress here: https://www.twitch.tv/drops/inventory,0
better to be alone than being around a bitch who complains non stop,1
yes dad,0
"rich ppl are like that, the worst",0
naw i just stay away from ppl and complain to myself,0
thats why pika the homie,0
"the people who complain at restaurants like that act like it's their duty to do so, so cringef",0
my boss,0
same mindset,0
did you know the bible says something abouit that?,0
"dont be fake tho either.. if you're an asshole, then rip bozo",1
my mum sometimes complains for a discount but i always talk to the waiter privately and say dont worry ill pay it,0
describing ret players rn,0
they will drag you into their bullshit too,0
brooo are we activated i had three mixed 5 drinks and a shot,0
you missing the shadowbolt procs,0
"""what if the only thing to chew on is poop?""",1
i dont really talk to my brother these days,0
it's ppl who have never have had a job like that,0
true,0
speaks the truth,0
drake is so goated,0
the throwbackk,0
@pikabooirl why do you think 2x as many people like watching uch vs retail?,0
blood over help but tactfully,0
wait i thought we were calling it!?,0
would you have done that comedy special in saudi,0
my mom plays victim like crazy makes me insane,0
i was actually proud you held back from flaming how terrible that mage was yesterday. impressive restrain,0
@linkalottapuss nah people dropped like almost 100 subs so he kept going,0
playing retail is cornball activity,0
cuz there’s actually stakes,0
ye they cooked midnight to 4 buttons or something,0
she can bitch all she wants as long at the end of the time she cups the balls and opens the throat,1
hardcore is more respectable.. and obviously higher stake,0
man of the year - schoolboy q,0
i need more shit to spend my channel points on im sitting at 800k,0
!music,0
@subtletyv9 ppl getting back from the bars droppin subs,0
i'm in hr and i hear that shit all the time on the employee relations side,0
do you have a memorable worst meal at a restaurant? mine was ordering chicken teriyaki at a sushi spot and it being a chicken breast doused in sauce. didn't even have rice,0
def more chill but 2x more entertaining?  guess i'm just in a different boat,0
@chadly2000 what comedy special i missed this news,0
wahns this song?,0
worst verse kekw,0
what weapons do u use?,0
old gf use to complain i didn’t text her back instantly shit is exhausting,0
ricky rozay,0
"as a non wow player, classic is way easier to follow than retail.",0
most people just dont pvp.,0
@equityindallas ong they gonna look at their transactions in the morning like why tf did i do that,0
monkas,0
anyone who treats service ppl bad should be burned at the stake,1
@subtletyv9 lmao,0
@mattflob sounds like what wife does ahah,0
how does he do this shit,0
hardcore is like seeing a dude with a supermodel girlfriend.. you know he's just built diff,0
insane,0
@increadibleheart look it up it crazy bunch of big comics went to saudi to perform for the royals lol,0
pikaboomove,0
locked in,0
drain life ftw,0
wp,0
"hey pika, when i left from my familes this morning, my uncle didnt give me a kiss on the cheek, did i do something wrong",0
nightfall proc = instant shadowbolt,0
ez work lets gooo,0
that spot risky solo,0
where is your health,0
lock is ez,0
@chadly2000 damn,0
that's why he's the goat!!!,0
can you explain what ultra hc is?,0
marines are the crayon eaters /j,0
.....was this the southern one?,0
what...,0
what kekw,0
i love pasta salad with pianapple and chicken agonyi1wiggle,0
marines can be... interesting to hang out with kekw,0
oh damn,0
never seen a real gun,0
flintlock,0
"friend is a marine, they openly claim to eat crayons",0
i outshot grown men on my first time at the range,0
bro's talking about muskets animec43kek,0
cutedog,0
musket?,0
what?!,0
a muzzleloader?,0
he says blue is his fave flavor,0
musket,0
henyahuh,0
i only saw guns on policeman ducksit,0
foxyjolol,0
sounds like a musket. yeah,0
agonyi1onoo,0
@agony_ina foxyjohuh the heck?,0
ducksit,0
fair lmaooo,0
stare,0
very fair kekw,0
@lyemons good shi,0
kuroooooo,0
good point,0
ah.,0
aaaa,0
